employee_id,employee_code,first_name,last_name,gender,date_of_birth,join_date,department,designation,manager_id,zone,region,state,city,hq_code,email,phone,employment_status,base_salary,incentive_plan,source_system,created_at,updated_at,batch_id,extra_notes
E100592,EMP1592,SIDDHARTH,Verma,Female,1995-09-21,2015-08-09,Sales,Medical Representative,E100341,West,Maharashtra,Maharashtra,Pune,HQ-W-382,siddharth.verma592@pharmaco.com,+91-7720637479,Active,"17,56,530.00",Plan A,SAP,2024-01-18 18:27:11,2025-06-28 17:55:33,BATCH_20260313_003,Promoted
E100593,EMP1593,Rohit,Chawla,Male,2000-03-05,08/05/2016,Sales,Medical Representative,E100204,West,Madhya Pradesh,Madhya Pradesh,Gwalior,HQ-W-360,rohit.chawla593@pharmaco.com,+91-7876079729,Active,"4,45,535.00",Plan B,SAP,2025-06-21 07:53:08,2025-12-25 15:01:02,BATCH_20260313_001,Promoted
E100594,EMP1594,Reyansh,Mishra,Female,01/16/1978,13 Apr 2015,HR,Regional Sales Manager,E100052,West,Madhya Pradesh,Madhya Pradesh,Indore,HQ-W-770,reyansh.mishra594@pharmaco.com,+91-9299706084,Inactive,"4,22,490.00",Plan C,Legacy ERP,2025-08-10 00:20:15,2025-12-08 22:04:20,BATCH_20260313_001,
E100595,EMP1595,Siddharth,Verma,Female,2001-10-27,2024-04-23,Supply Chain,Medical Representative,E100405,East,Assam,Assam,Dibrugarh,HQ-E-303,siddharth.verma595@pharmaco.com,+91-6516589779,Active,"10,81,576.00",Plan C,Legacy ERP,2024-04-14 13:58:24,2025-02-20 04:13:31,BATCH_20260313_002,
E100596,EMP1596,Riya,Gupta,Male,1994-08-07,2018-08-13,Sales,Medical Representative,E100528,West,Madhya Pradesh,Madhya Pradesh,Gwalior,HQ-W-115,riya.gupta596@pharmaco.com,+91-7134359800,Active,"11,83,425.00",Plan C,CRM,2024-01-27 06:29:03,2025-09-21 14:52:57,BATCH_20260313_003,Transferred
E100597,EMP1597,Vihaan,Iyer,Male,1986-08-22,2022-01-27,Medical Affairs,Regional Sales Manager,E100559,North,Delhi,Delhi,Noida,HQ-N-729,vihaan.iyer597@pharmaco.com,+91-9800835484,On Leave,"15,06,231.00",Plan B,CRM,2024-04-24 02:28:01,2026-01-10 17:32:40,BATCH_20260313_003,Promoted
E100598,EMP1598,Harsh,Yadav,Male,1982-03-18,2016-07-20,Finance,Medical Representative,E100463,Central,Madhya Pradesh,Madhya Pradesh,Bhopal,HQ-C-619,harsh.yadav598@pharmaco.com,+91-8315415838,Active,"3,33,882.00",Plan B,SAP,2025-03-04 15:20:30,2025-12-08 02:53:53,BATCH_20260313_001,Transferred
E100599,EMP1599,Meera,Chawla,Female,1978-10-08,2022-06-29,Sales,Product Executive,,West,Chhattisgarh,Chhattisgarh,Raipur,HQ-W-533,meera.chawla599@pharmaco.com,+91-7990112028,Active,"11,02,302.00",Plan C,SFA App,2025-11-11 20:03:17,2025-01-23 18:22:14,BATCH_20260313_003,
E100600,EMP1600,Rohit,Reddy,Male,1999-10-03,2025-02-01,Sales,Medical Representative,E100182,East,West Bengal,West Bengal,Durgapur,HQ-E-209,rohit.reddy600@pharmaco.com,+91-9426800549,Active,"16,61,249.00",Plan C,SFA App,2024-07-05 09:40:02,2025-11-06 13:44:40,BATCH_20260313_002,Backfill
E100601,EMP1601,IRA,Mehta,Female,28-04-1995,12/24/2017,HR,Medical Representative,E100156,West,Madhya Pradesh,Madhya Pradesh,Gwalior,HQ-W-693,ira.mehta601@pharmaco.com,+91-7746466686,Active,"14,26,537.00",Plan A,SAP,2025-05-29 18:50:49,2025-04-24 08:34:25,BATCH_20260313_003,Backfill
E100602,EMP1602,ROHIT,Nair,Male,1998-08-25,2016-09-11,HR,Medical Representative,E100590,South,Kerala,Kerala,Kochi,HQ-S-700,rohit.nair602@pharmaco.com,+91-7066376612,Active,"18,64,379.00",Plan C,CRM,2024-07-28 22:26:06,2025-04-30 06:30:46,BATCH_20260313_002,
E100603,EMP1603,Aditya,Mehta,Female,1989-11-29,2019-06-29,Sales,Area Sales Manager,E100023,East,Odisha,Odisha,Bhubaneswar,HQ-E-368,aditya.mehta603@pharmaco.com,+91-7365299973,Active,"6,85,271.00",Plan C,Legacy ERP,2024-10-07 00:50:36,2025-08-02 12:54:04,BATCH_20260313_002,New Joiner
E100604,EMP1604,Saanvi,Chawla,Male,1976-11-16,2022-01-26,Sales,Product Executive,E100003,North,Rajasthan,Rajasthan,Jaipur,HQ-N-523,saanvi.chawla604@pharmaco.com,+91-9381328392,Active,"9,64,611.00",Plan C,CRM,2025-02-07 20:24:16,2025-10-07 13:39:42,BATCH_20260313_003,Backfill
,EMP1605,Shreya,Joshi,Female,2000-06-11,2019-04-11,Sales,Territory Business Executive,E100093,South,Kerala,Kerala,Thiruvananthapuram,HQ-S-728,shreya.joshi605@pharmaco.com,+91-6775591300,Active,"17,21,692.00",Plan B,Legacy ERP,2024-09-09 22:59:24,2025-12-22 01:22:07,BATCH_20260313_001,New Joiner
E100606,EMP1606,Siya,Chawla,Male,1992/09/17,2024-01-21,Sales,Product Executive,E100322,North,Uttar Pradesh,Uttar Pradesh,Lucknow,HQ-N-481,siya.chawla606@pharmaco.com,+91-6032978199,Active,"15,25,954.00",Plan C,Legacy ERP,2024-05-19 09:33:37,2025-05-09 05:03:18,BATCH_20260313_002,New Joiner
E100607,EMP1607,Rohit,Kapoor,Female,1994-07-20,2023-11-07,Sales,Medical Representative,E100015,East,Assam,Assam,Dibrugarh,HQ-E-874,rohit.kapoor607@pharmaco.com,+91-6125345198,Active,"9,27,016.00",Plan B,CRM,2024-07-15 16:51:38,2025-01-15 13:08:15,BATCH_20260313_002,Promoted
E100608,EMP1608,Aadhya,KAPoor,Male,1992-10-14,20-03-2016,Sales,Medical Representative,E100356,West,Madhya Pradesh,Madhya Pradesh,Bhopal,HQ-W-401,aadhya.kapoor608@pharmaco.com,+91-7941008869,Active,"12,83,203.00",Plan C,SFA App,2024-11-14 12:08:48,2025-06-11 19:04:24,BATCH_20260313_001,
E100609,EMP1609,Reyansh,Patel,Male,1986-04-08,2020-08-23,Sales,Territory Business Executive,E100530,North,Punjab,Punjab,Amritsar,HQ-N-115,reyansh.patel609@pharmaco.com,+91-7701154753,Active,"13,17,113.00",Plan C,CRM,2024-07-19 02:11:36,2025-11-01 11:28:59,BATCH_20260313_001,Promoted
E100610,EMP1610,Pooja, Mehta  ,Male,1978-06-01,2019-10-07,Finance,Regional Sales Manager,E100114,West,Gujarat,Gujarat,Vadodara,HQ-W-450,pooja.mehta610@pharmaco.com,+91-8528628501,Active,"18,58,230.00",Plan C,SAP,2025-04-17 17:22:52,2025-11-22 05:23:16,BATCH_20260313_003,Transferred
E100611,EMP1611,Anjali,Gupta,Female,1987-01-14,2019-01-22,Sales,Territory Business Executive,E100440,East,Odisha,Odisha,Bhubaneswar,HQ-E-249,anjali.gupta611@pharmaco.com,+91-6329440259,Active,"6,85,901.00",Plan A,SFA App,2024-10-19 17:39:48,2026-01-13 23:31:43,BATCH_20260313_003,
E100612,EMP1612,Myra,Gupta,Female,1982-06-18,2022-08-11,Medical Affairs,Regional Sales Manager,E100032,West,Madhya Pradesh,Madhya Pradesh,Indore,HQ-W-586,myra.gupta612@pharmaco.com,669273,Active,"4,21,078.00",Plan C,SFA App,2024-09-09 01:16:21,2026-01-01 20:12:02,BATCH_20260313_002,Backfill
E100613,EMP1613,Harsh,PILLAI,Male,1985-04-17,2025-01-08,Supply Chain,Medical Representative,E100236,South,Telangana,Telangana,Nizamabad,HQ-S-585,harsh.pillai613@pharmaco.com,+91-6287594725,Active,"10,04,231.00",Plan A,Legacy ERP,2024-09-17 08:58:42,2025-07-04 08:16:27,BATCH_20260313_001,Backfill
E100614,EMP1614,Arjun,Das,Male,1999-10-13,2022-11-25,Marketing,Medical Representative,E100329,South,Kerala,Kerala,Thiruvananthapuram,HQ-S-624,arjun.das614@pharmaco.com,+91-9158266158,Active,"15,84,635.00",Plan C,SFA App,2025-08-23 16:32:49,2025-03-21 22:38:03,BATCH_20260313_002,Promoted
E100615,EMP1615,KRISHNA,Das,Female,1981-03-03,21-08-2022,Sales,Territory Business Executive,E100239,West,Chhattisgarh,Chhattisgarh,Durg,HQ-W-308,krishna.das615@pharmaco.com,+91-8544308125,Active,"13,73,588.00",Plan A,CRM,2025-08-04 03:09:07,2025-11-27 21:35:31,BATCH_20260313_001,New Joiner
E100616,EMP1616,Aadhya,Pillai,Male,06-12-2000,2022-12-25,Finance,Territory Business Executive,E100218,South,Kerala,Kerala,Kochi,HQ-S-116,aadhya.pillai616@pharmaco.com,+91-7981307630,Active,"5,20,363.00",Plan A,SAP,2025-06-04 20:38:42,2025-10-13 21:30:45,BATCH_20260313_002,
E100617,EMP1617,Kiara,Singh,Female,1977-10-08,2018-03-28,Sales,Product Executive,E100241,North,Rajasthan,Rajasthan,Jaipur,HQ-N-187,kiara.singh617@pharmaco.com,+91-9376569218,Active,"11,63,194.00",Plan C,CRM,2024-07-18 10:19:26,2025-10-29 10:53:43,BATCH_20260313_001,
E100618,EMP1618,Vivaan,Bose,Female,1975-02-27,2017-01-17,Finance,Medical Representative,E100286,North,Punjab,Punjab,Jalandhar,HQ-N-805,,+91-9852099406,Active,"11,65,169.00",Plan B,SAP,2024-03-16 00:57:41,2025-07-21 11:19:55,BATCH_20260313_001,
E100619,EMP1619,NISHA,Joshi,Male,2001-07-13,2024-03-04,Sales,Medical Representative,E100481,South,Telangana,Telangana,Hyderabad,HQ-S-401,nisha.joshi619@pharmaco.com,+91-9116495282,Active,"15,84,072.00",Plan B,CRM,2025-02-01 19:29:50,2025-01-08 16:14:34,BATCH_20260313_002,Backfill
E100620,EMP1620,Manish,Reddy,Female,1996-10-08,2022-05-29,Sales,Territory Business Executive,E100075,Central,Rajasthan,Rajasthan,Udaipur,HQ-C-179,manish.reddy620@pharmaco.com,+91-6100388981,Active,"7,76,495.00",Plan A,SAP,2024-03-30 04:27:56,2025-12-26 11:29:54,BATCH_20260313_003,Backfill
E100621,EMP1621,Sneha,Sharma,Male,1975-04-06,2024-08-02,Sales,Medical Representative,E100586,Central,Rajasthan,Rajasthan,Jaipur,HQ-C-622,sneha.sharma621@pharmaco.com,+91-7978135857,Active,"8,89,825.00",Plan C,SAP,2025-11-18 23:08:31,2025-06-01 12:38:11,BATCH_20260313_001,
E100622,EMP1622,Riya,Patel,Female,1981-03-07,2025-07-17,Marketing,Area Sales Manager,E100182,Central,Rajasthan,Rajasthan,Jaipur,HQ-C-560,riya.patel622@pharmaco.com,+91-9923078741,Inactive,"17,92,059.00",Plan C,Legacy ERP,2024-09-29 04:06:52,2025-10-11 11:43:18,BATCH_20260313_002,New Joiner
E100623,EMP1623,Siddharth,NAIR,Male,1991-06-21,01 Jun 2016,Sales,Area Sales Manager,E100001,North,Haryana,Haryana,Faridabad,HQ-N-450,siddharth.nair623@pharmaco.com,+91-7972928272,Active,"5,65,238.00",Plan B,SFA App,2024-06-30 16:10:58,2025-10-14 19:20:56,BATCH_20260313_003,Promoted
E100624,EMP1624,Divya,Pillai,Male,1983-03-14,2020/10/17,Medical Affairs,Territory Business Executive,E100269,North,Delhi,Delhi,New Delhi,HQ-N-913,divya.pillai624@pharmaco.com,169112,Active,"10,17,006.00",Plan C,SAP,2024-04-03 03:36:23,2025-01-01 19:11:54,BATCH_20260313_002,
E100625,EMP1625,Rohit,Patel,Male,1985-03-14,2019-01-25,Supply Chain,Medical Representative,,North,Haryana,Haryana,Gurugram,HQ-N-929,rohit.patel625@pharmaco.com,+91-6063161101,Active,"12,94,742.00",Plan B,SAP,2025-05-31 18:50:19,2025-10-15 22:20:44,BATCH_20260313_002,Transferred
E100626,EMP1626,Vikram,Kapoor,Male,1993-06-27,2024-09-13,Marketing,Area Sales Manager,E100610,South,Kerala,Kerala,Kozhikode,HQ-S-739,vikram.kapoor626@pharmaco.com,+91-6606667026,On Leave,"7,04,011.00",Plan B,SAP,2024-08-06 23:49:04,2025-01-19 08:21:02,BATCH_20260313_001,Promoted
E100627,EMP1627,Siya,Iyer,Female,1991-02-23,2017/05/23,Sales,Territory Business Executive,E100537,Central,Rajasthan,Rajasthan,Jodhpur,HQ-C-161,siya.iyer627@pharmaco.com,+91-8343634910,Active,"18,43,074.00",Plan B,SFA App,2024-07-17 18:35:14,2026-01-03 08:57:19,BATCH_20260313_003,Backfill
E100628,EMP1628,Aadhya,Jain,Male,1988-05-13,2023-12-12,Supply Chain,Medical Representative,E100142,South,Kerala,Kerala,Thiruvananthapuram,HQ-S-383,aadhya.jain628@pharmaco.com,+91-7928378637,Active,"10,19,118.00",Plan A,Legacy ERP,2025-02-10 05:13:36,2025-04-04 23:52:00,BATCH_20260313_003,
E100629,EMP1629,Reyansh,Verma,Male,1976-03-27,2023-03-12,Sales,Zonal Sales Manager,,Central,Uttar Pradesh,Uttar Pradesh,Varanasi,HQ-C-619,reyansh.verma629@pharmaco.com,+91-8949259866,Active,"9,68,985.00",Plan B,SFA App,2025-11-29 12:03:43,2025-12-26 05:10:40,BATCH_20260313_001,New Joiner
E100630,EMP1630,Rahul,Mehta,Female,1975-01-11,26-12-2016,Medical Affairs,Medical Representative,E100139,Central,Uttar Pradesh,Uttar Pradesh,Kanpur,HQ-C-980,rahul.mehta630@pharmaco.com,+91-9946958383,Active,"9,50,055.00",Plan A,Legacy ERP,2024-08-07 23:59:11,2025-06-27 20:43:43,BATCH_20260313_003,Promoted
E100631,EMP1631,Aditya,Bose,Male,1979-06-25,2020-07-09,Sales,Territory Business Executive,E100196,West,Chhattisgarh,Chhattisgarh,Bilaspur,HQ-W-704,aditya.bose631@pharmaco.com,+91-9923260598,Active,"18,54,952.00",Plan A,SAP,2024-01-10 12:18:43,2025-11-15 06:19:49,BATCH_20260313_003,
E100632,EMP1632,Aarav,Mehta,Female,1984/08/15,2024-11-06,Sales,Territory Business Executive,E100519,South,Kerala,Kerala,Kochi,HQ-S-728,aarav.mehta632@pharmaco.com,+91-8808656153,Active,"15,70,532.00",Plan C,CRM,2025-07-12 11:22:48,2026-01-20 07:58:23,BATCH_20260313_003,Backfill
E100633,EMP1633,AMIT,Yadav,Female,1996-11-03,not available,Sales,Medical Representative,E100592,East,Odisha,Odisha,Bhubaneswar,HQ-E-660,amit.yadav633@pharmaco.com,+91-9080044839,Active,"8,31,064.00",Plan A,CRM,2025-05-05 16:17:44,2025-12-15 04:45:56,BATCH_20260313_001,Transferred
E100634,EMP1634,Swati,agarwal,Female,1997-01-05,28-05-2019,Finance,Medical Representative,E100161,Central,Uttar Pradesh,Uttar Pradesh,Varanasi,HQ-C-488,swati.agarwal634@pharmaco.com,+91-7680032283,Active,"5,01,811.00",Plan B,Legacy ERP,2024-07-07 18:03:40,2025-04-06 21:36:44,BATCH_20260313_001,Transferred
E100635,EMP1635,Reyansh,patel,Male,1976-10-14,2021-05-29,Sales,Product Executive,E100432,South,Telangana,Telangana,Warangal,HQ-S-669,reyansh.patel635@pharmaco.com,+91-7043572787,Active,"5,24,629.00",Plan A,SFA App,2025-02-06 14:14:50,2025-03-11 19:59:00,BATCH_20260313_002,Promoted
E100636,EMP1636,Anjali,Joshi,Female,1983-05-07,2024-08-26,Sales,Territory Business Executive,E100608,West,Goa,Goa,Vasco da Gama,HQ-W-963,anjali.joshi636@pharmaco.com,+91-9789472538,Active,"2,97,765.00",Plan C,CRM,2025-04-13 11:22:33,2025-04-06 02:16:29,BATCH_20260313_002,
E100637,EMP1637,nisha,Reddy,Male,1985/02/14,2016-10-25,Sales,Medical Representative,E100564,Central,Chhattisgarh,Chhattisgarh,Raipur,HQ-C-275,nisha.reddy637@pharmaco.com,+91-8252422265,Active,"13,75,245.00",Plan C,SFA App,2024-01-05 21:23:36,2025-02-18 13:06:49,BATCH_20260313_001,Backfill
E100638,EMP1638,Amit,Jain,Male,1989-01-14,2021-08-07,Marketing,Medical Representative,E100475,West,Gujarat,Gujarat,Vadodara,HQ-W-825,amit.jain638@pharmaco.com,+91-7458868863,Inactive,"12,84,011.00",Plan C,CRM,2024-03-09 17:24:38,2025-03-21 16:58:37,BATCH_20260313_002,Transferred
E100639,EMP1639,Meera,verma,Female,1982-07-17,2016-07-19,Medical Affairs,Territory Business Executive,E100489,Central,Uttar Pradesh,Uttar Pradesh,Varanasi,HQ-C-958,meera.verma639@pharmaco.com,+91-6667811863,Active,"4,65,976.00",Plan B,Legacy ERP,2025-05-13 08:41:13,2026-01-10 04:59:47,BATCH_20260313_003,
E100640,EMP1640,Manish,Chawla,Male,1980-09-04,2022-07-20,Medical Affairs,Zonal Sales Manager,,North,Uttar Pradesh,Uttar Pradesh,Varanasi,HQ-N-252,manish.chawla640@pharmaco.com,+91-9079231806,Active,"10,33,245.00",Plan A,SAP,2024-09-06 11:45:12,2025-01-22 04:32:05,BATCH_20260313_002,Promoted
E100641,EMP1641,Karan,Singh,Female,1990-06-14,2015-08-24,Sales,Territory Business Executive,E100610,North,Uttar Pradesh,Uttar Pradesh,Varanasi,HQ-N-698,karan.singh641@pharmaco.com,+91-6567018001,Active,"17,14,005.00",Plan A,CRM,2025-09-04 02:26:43,2026-02-21 21:47:04,BATCH_20260313_002,Promoted
E100642,EMP1642,Ananya,KULKarni,Female,1976/04/22,03-05-2016,Supply Chain,Area Sales Manager,E100555,West,Chhattisgarh,Chhattisgarh,Raipur,HQ-W-221,ananya.kulkarni642@pharmaco.com,158591,Active,"14,48,491.00",Plan B,SFA App,2025-02-06 14:48:56,2025-01-21 12:14:44,BATCH_20260313_002,Transferred
E100643,EMP1643,Karan,Agarwal,Male,1986-06-05,2018-03-21,Sales,Medical Representative,E100038,North,Rajasthan,Rajasthan,Udaipur,HQ-N-293,karan.agarwal643@pharmaco.com,+91-7476566409,Active,"16,37,325.00",Plan C,SFA App,2024-06-20 14:12:08,2026-03-10 05:24:08,BATCH_20260313_002,
E100644,EMP1644,Saanvi,Singh,Male,1990/05/30,2025-04-24,Supply Chain,Regional Sales Manager,,North,Haryana,Haryana,Gurugram,HQ-N-751,saanvi.singh644@pharmaco.com,+91-9156595645,Active,"15,25,956.00",Plan C,SAP,2025-09-29 13:09:40,2025-05-03 23:19:58,BATCH_20260313_003,
E100645,EMP1645,Sneha,Mehta,Male,1985-09-27,2024-01-11,Sales,Area Sales Manager,E100289,Central,Rajasthan,Rajasthan,Udaipur,HQ-C-473,sneha.mehta645@pharmaco.com,+91-7119878539,Inactive,"3,52,843.00",Plan C,CRM,2024-03-20 02:45:53,2025-07-07 21:33:31,BATCH_20260313_002,
E100646,EMP1646,Vikram,Yadav,Female,1997-05-26,2018-01-05,HR,Area Sales Manager,E100465,East,Bihar,Bihar,Gaya,HQ-E-750,vikram.yadav646@pharmaco.com,+91-7030487926,Active,"14,63,459.00",Plan B,Legacy ERP,2025-02-06 12:59:46,2025-11-01 16:24:51,BATCH_20260313_001,New Joiner
E100647,EMP1647,Sai,Iyer,Male,1975-05-10,02/01/2021,Sales,Medical Representative,E100634,South,Telangana,Telangana,Hyderabad,HQ-S-710,sai.iyer647@pharmaco.com,+91-7594359303,Active,"11,12,726.00",Plan B,SFA App,2024-07-05 03:54:59,2025-05-03 00:29:55,BATCH_20260313_002,Transferred
E100648,EMP1648,Swati,Reddy,Male,1987-10-29,19/06/2025,Sales,Medical Representative,E100272,South,Telangana,Telangana,Nizamabad,HQ-S-936,swati.reddy648@pharmaco.com,+91-9805903216,Active,"17,86,582.00",Plan A,SFA App,2025-08-03 13:14:42,2026-01-30 14:14:06,BATCH_20260313_003,
E100649,EMP1649,AYaan,Das,Female,1982-06-29,25 Apr 2025,HR,Territory Business Executive,E100124,North,Rajasthan,Rajasthan,Udaipur,HQ-N-386,ayaan.das649@pharmaco.com,+91-9818999645,Inactive,"12,46,062.00",Plan B,Legacy ERP,2025-11-27 20:56:43,2025-09-13 01:07:31,BATCH_20260313_001,Transferred
E100650,EMP1650,Neha,Nair,Male,1980-12-03,2020-01-30,Sales,Medical Representative,E100410,North,Rajasthan,Rajasthan,Jodhpur,HQ-N-761,neha.nair650@pharmaco.com,+91-8702821952,Active,"5,99,817.00",Plan B,SAP,2024-01-26 11:20:41,2025-09-23 21:02:02,BATCH_20260313_001,Transferred
E100651,EMP1651,Krishna,Patel,Male,1983-09-28,06/06/2022,Sales,Medical Representative,E100028,West,Gujarat,Gujarat,Vadodara,HQ-W-641,krishna.patel651@pharmaco.com,+91-8123333609,On Leave,"3,53,572.00",Plan A,SAP,2024-07-21 12:39:22,2025-06-29 22:09:33,BATCH_20260313_002,Transferred
E100652,EMP1652,Aadhya,Kulkarni,Male,1986-01-15,17-10-2023,Medical Affairs,Territory Business Executive,E100383,North,Rajasthan,Rajasthan,Udaipur,HQ-N-755,aadhya.kulkarni652@pharmaco.com,+91-6974267953,Active,"6,78,677.00",Plan C,CRM,2024-01-02 09:23:54,2025-08-31 22:44:53,BATCH_20260313_001,Promoted
E100653,EMP1653,Rohit,Kapoor,Male,1996-01-23,2015-05-23,Sales,Medical Representative,E100051,South,Tamil Nadu,Tamil Nadu,Chennai,HQ-S-223,rohit.kapoor653@pharmaco.com,+91-9563813107,Active,"10,79,293.00",Plan A,SAP,2024-01-15 15:07:09,2025-07-22 03:22:41,BATCH_20260313_003,Transferred
E100654,EMP1654,Aadhya,Patel,Female,1994-07-02,2023-11-26,HR,Area Sales Manager,,Central,Rajasthan,Rajasthan,Udaipur,HQ-C-432,aadhya.patel654@pharmaco.com,+91-6623408541,Active,"7,34,433.00",Plan C,CRM,2024-05-25 05:58:45,2025-09-18 00:40:06,BATCH_20260313_003,Promoted
E100655,EMP1655,Anjali,Kulkarni,Female,1983-04-05,2022-09-08,Sales,Territory Business Executive,E100363,East,Odisha,Odisha,Cuttack,HQ-E-498,anjali.kulkarni655@pharmaco.com,+91-9394552279,Active,"7,93,051.00",Plan A,SAP,2025-06-28 01:17:25,2025-12-17 15:17:06,BATCH_20260313_001,
E100656,EMP1656,Anjali,Mishra,Female,1981-08-29,2018-08-19,Supply Chain,Regional Sales Manager,E100074,West,Goa,Goa,Panaji,HQ-W-393,anjali.mishra656@pharmaco.com,+91-9556971364,Active,"16,57,516.00",Plan B,SFA App,2024-03-05 10:46:17,2026-02-09 15:02:23,BATCH_20260313_002,Promoted
E100657,EMP1657,Arjun,Agarwal,Male,1978-03-25,2018-01-01,Sales,Territory Business Executive,E100351,Central,Madhya Pradesh,Madhya Pradesh,Bhopal,HQ-C-316,arjun.agarwal657@pharmaco.com,+91-8133100476,Active,"6,67,685.00",Plan A,SFA App,2024-01-01 04:01:16,2025-03-28 13:10:42,BATCH_20260313_001,
E100658,EMP1658,Krishna,Patel,Female,2000-08-21,2017-04-06,Sales,Medical Representative,E100441,Central,Bihar,Bihar,Patna,HQ-C-515,,+91-8038247464,Active,"6,25,974.00",Plan B,SFA App,2025-05-10 07:05:51,2025-11-05 05:08:28,BATCH_20260313_003,New Joiner
E100659,EMP1659,Manish,Pillai,Female,1993-11-09,2021-02-09,Sales,Area Sales Manager,E100653,North,Uttar Pradesh,Uttar Pradesh,Varanasi,HQ-N-745,manish.pillai659@pharmaco.com,+91-6809069215,Active,"13,54,778.00",Plan C,Legacy ERP,2024-07-05 07:07:09,2025-01-24 05:07:37,BATCH_20260313_001,Promoted
E100660,EMP1660,SNeha,Mehta,Female,1987-09-29,2020-02-12,HR,Area Sales Manager,E100052,North,Haryana,Haryana,Faridabad,HQ-N-781,sneha.mehta660@pharmaco.com,+91-7278800218,Active,"15,23,791.00",Plan B,Legacy ERP,2024-04-01 13:52:12,2025-07-17 11:27:44,BATCH_20260313_001,Promoted
E100661,EMP1661,Pooja,Gupta,Male,1983-12-08,2020-04-10,Sales,Zonal Sales Manager,,East,West Bengal,West Bengal,Kolkata,HQ-E-212,pooja.gupta661@pharmaco.com,+91-7537999481,Active,"17,39,503.00",Plan B,CRM,2024-11-24 06:03:44,2025-07-09 18:29:46,BATCH_20260313_001,Transferred
E100662,EMP1662,Ananya,Pillai,Female,1994-02-18,2017-04-25,Sales,Medical Representative,E100081,East,Bihar,Bihar,Patna,HQ-E-388,ananya.pillai662@pharmaco.com,+91-7282207085,On Leave,"18,60,663.00",Plan B,Legacy ERP,2024-08-14 09:45:16,2026-02-07 02:50:57,BATCH_20260313_002,Backfill
E100663,EMP1663,Nitin,Gupta,Female,1987-05-16,2017-11-24,Finance,Territory Business Executive,E100292,North,Uttar Pradesh,Uttar Pradesh,Kanpur,HQ-N-792,nitin.gupta663@pharmaco.com,+91-6735888343,Active,"3,80,126.00",Plan C,Legacy ERP,2025-05-27 13:08:38,2026-01-06 15:46:59,BATCH_20260313_001,Backfill
E100664,EMP1664,Riya,Reddy,Female,2000-08-12,2015-02-02,Sales,Medical Representative,E100063,Central,Rajasthan,Rajasthan,Udaipur,HQ-C-408,riya.reddy664@pharmaco.com,+91-6827710599,Active,"17,68,464.00",Plan B,Legacy ERP,2024-12-10 15:51:37,2025-03-09 04:02:15,BATCH_20260313_001,
E100665,EMP1665,Rohit,Mishra,Female,2002-05-28,11/02/2023,Sales,Medical Representative,E100056,East,Bihar,Bihar,Muzaffarpur,HQ-E-441,rohit.mishra665@pharmaco.com,+91-8271028427,Active,"11,01,257.00",Plan A,Legacy ERP,2025-08-19 10:40:43,2026-03-06 15:00:35,BATCH_20260313_002,
E100666,EMP1666,Arjun,Mehta,Male,1986-08-20,2017-02-13,Medical Affairs,Area Sales Manager,E100407,Central,Rajasthan,Rajasthan,Jaipur,HQ-C-149,arjun.mehta666@pharmaco.com,+91-6788415032,Active,"11,34,370.00",Plan A,CRM,2024-02-04 07:12:19,2025-08-23 09:11:16,BATCH_20260313_002,Transferred
E100667,EMP1667,Siya, Bose  ,Male,1992-10-10,2023-04-25,Medical Affairs,Medical Representative,E100554,North,Delhi,Delhi,Noida,HQ-N-871,siya.bose667@pharmaco.com,+91-9805860582,Active,"4,68,052.00",Plan C,SFA App,2025-03-24 09:04:29,2025-05-15 06:02:19,BATCH_20260313_001,Promoted
E100668,EMP1668,Harsh,Agarwal,Female,2000-01-30,2024-02-21,HR,Medical Representative,E100288,North,Punjab,Punjab,Ludhiana,HQ-N-871,harsh.agarwal668@pharmaco.com,+91-6863468162,Active,"6,01,531.00",Plan C,CRM,2024-01-10 04:01:08,2025-06-19 12:36:06,BATCH_20260313_001,Transferred
E100669,EMP1669,Siya,Singh,Male,1980-07-05,2015-10-05,Sales,Area Sales Manager,E100439,North,Punjab,Punjab,Ludhiana,HQ-N-894,siya.singh669@pharmaco.com,+91-9225107086,Active,"8,02,449.00",Plan C,SAP,2024-06-26 08:41:23,2025-04-18 01:05:57,BATCH_20260313_001,Transferred
E100670,EMP1670,Divya,IYER,Male,1980-11-29,14-01-2023,Sales,Medical Representative,E100554,Central,Rajasthan,Rajasthan,Jodhpur,HQ-C-777,divya.iyer670@pharmaco.com,+91-9784209979,Active,"12,01,376.00",Plan C,SFA App,2024-09-22 21:56:34,2025-08-25 23:49:06,BATCH_20260313_002,New Joiner
E100671,EMP1671, Reyansh  ,Chawla,Male,1983-03-16,2024-09-01,Supply Chain,Regional Sales Manager,,East,Bihar,Bihar,Gaya,HQ-E-257,reyansh.chawla671@pharmaco.com,+91-6637106637,Active,"4,14,404.00",Plan A,CRM,2024-11-20 19:02:51,2025-10-27 22:21:24,BATCH_20260313_002,Backfill
E100672,EMP1672,Ishaan,Gupta,Male,2000-09-20,23/01/2020,Sales,Regional Sales Manager,E100079,East,Bihar,Bihar,Muzaffarpur,HQ-E-625,,+91-8956483793,Active,"18,37,653.00",Plan C,SAP,2025-11-16 02:29:54,2025-01-26 15:18:44,BATCH_20260313_001,Transferred
